[22Dec2024 00:36:58.036] [Server thread/INFO] [net.minecraft.server.players.PlayerList/]: youcriper[/172.24.1.167:55323] logged in with entity id 7670 at (-1907.699999988079, 73.0, 1721.300000011921)
[22Dec2024 00:36:58.134] [Server thread/INFO] [net.minecraft.server.MinecraftServer/]: youcriper joined the game
[22Dec2024 00:36:59.313] [Server thread/WARN] [ImprovableSkills/]: Skill tick took too long! (1139 ms, expected <50 ms!). Time map: [improvableskills:accelerated_furnace=1139, improvableskills:luck_of_the_sea=0, improvableskills:silent_foot=0, improvableskills:obsidian_skin=0, improvableskills:attack_speed=0, improvableskills:dexterous_arms=0, improvableskills:huckster=0, improvableskills:fast_swimmer=0, improvableskills:growth=0, improvableskills:pvp=0, improvableskills:xp_plus=0, improvableskills:soft_landing=0, improvableskills:cutting=0, improvableskills:treasure_sands=0, improvableskills:mob_repellent=0, improvableskills:mining=0, improvableskills:atkdmg_ranged=0, improvableskills:alchemist=0, improvableskills:leaper=0, improvableskills:atkdmg_melee=0, improvableskills:ladder_king=0, improvableskills:ender_manipulator=0, improvableskills:generic_protection=0, improvableskills:health=0, improvableskills:enchanter=0, improvableskills:digging=0, improvableskills:soul_speed=0]
[22Dec2024 00:36:59.318] [Server thread/INFO] [voicechat/]: [voicechat] Received secret request of youcriper (18)
[22Dec2024 00:36:59.319] [Server thread/INFO] [voicechat/]: [voicechat] Sent secret to youcriper
[22Dec2024 00:36:59.319] [Server thread/INFO] [com.alrex.parcool.ParCool/]: Limitation of 9f14b36d-5b4d-33af-bc66-3bfc295459d2 was loaded
[22Dec2024 00:36:59.321] [Server thread/INFO] [ImprovableSkills/]: Sending skill data to youcriper (9f14b36d-5b4d-33af-bc66-3bfc295459d2)
[22Dec2024 00:37:03.095] [Server thread/INFO] [do_a_barrel_roll/]: Client of youcriper accepted server config.
[22Dec2024 00:37:03.116] [VoiceChatPacketProcessingThread/INFO] [voicechat/]: [voicechat] Successfully authenticated player 9f14b36d-5b4d-33af-bc66-3bfc295459d2
[22Dec2024 00:37:04.119] [VoiceChatPacketProcessingThread/INFO] [voicechat/]: [voicechat] Successfully validated connection of player 9f14b36d-5b4d-33af-bc66-3bfc295459d2
[22Dec2024 00:37:04.120] [VoiceChatPacketProcessingThread/INFO] [voicechat/]: [voicechat] Player youcriper (9f14b36d-5b4d-33af-bc66-3bfc295459d2) successfully connected to voice chat
[22Dec2024 00:46:30.789] [Server thread/INFO] [net.minecraft.server.MinecraftServer/]: [youcriper: Set the time to 1000]
[22Dec2024 00:47:49.492] [Server thread/INFO] [net.minecraft.server.MinecraftServer/]: [youcriper: Set own game mode to Creative Mode]
[22Dec2024 00:48:41.685] [Server thread/INFO] [net.minecraft.server.MinecraftServer/]: [youcriper: Set own game mode to Survival Mode]
[22Dec2024 00:54:24.247] [Server thread/INFO] [net.minecraft.server.MinecraftServer/]: [youcriper: Set the time to 1000]
[22Dec2024 00:54:33.358] [Server thread/INFO] [net.minecraft.server.MinecraftServer/]: [youcriper: Set the time to 1000]
[22Dec2024 00:55:22.064] [Server thread/INFO] [net.minecraft.server.MinecraftServer/]: [youcriper: Set own game mode to Creative Mode]
[22Dec2024 00:55:54.078] [Server thread/INFO] [net.minecraft.server.MinecraftServer/]: [youcriper: Set own game mode to Survival Mode]
[22Dec2024 00:58:44.310] [Server thread/WARN] [net.minecraft.server.level.ServerPlayerGameMode/]: Mismatch in destroy block pos: BlockPos{x=-1903, y=74, z=1763} BlockPos{x=-1903, y=73, z=1764}
[22Dec2024 01:14:27.629] [Server thread/WARN] [net.minecraft.server.level.ServerPlayerGameMode/]: Mismatch in destroy block pos: BlockPos{x=-1899, y=70, z=1763} BlockPos{x=-1899, y=71, z=1761}
[22Dec2024 01:14:27.687] [Server thread/WARN] [net.minecraft.server.level.ServerPlayerGameMode/]: Mismatch in destroy block pos: BlockPos{x=-1899, y=70, z=1763} BlockPos{x=-1899, y=71, z=1761}
[22Dec2024 01:14:27.727] [Server thread/WARN] [net.minecraft.server.level.ServerPlayerGameMode/]: Mismatch in destroy block pos: BlockPos{x=-1899, y=71, z=1763} BlockPos{x=-1899, y=71, z=1761}
[22Dec2024 01:14:27.776] [Server thread/WARN] [net.minecraft.server.level.ServerPlayerGameMode/]: Mismatch in destroy block pos: BlockPos{x=-1899, y=71, z=1763} BlockPos{x=-1899, y=71, z=1761}
[22Dec2024 01:14:27.829] [Server thread/WARN] [net.minecraft.server.level.ServerPlayerGameMode/]: Mismatch in destroy block pos: BlockPos{x=-1899, y=71, z=1763} BlockPos{x=-1899, y=71, z=1761}
[22Dec2024 01:14:27.883] [Server thread/WARN] [net.minecraft.server.level.ServerPlayerGameMode/]: Mismatch in destroy block pos: BlockPos{x=-1899, y=72, z=1763} BlockPos{x=-1899, y=71, z=1761}
[22Dec2024 01:14:27.928] [Server thread/WARN] [net.minecraft.server.level.ServerPlayerGameMode/]: Mismatch in destroy block pos: BlockPos{x=-1899, y=72, z=1763} BlockPos{x=-1899, y=71, z=1761}
[22Dec2024 01:14:27.978] [Server thread/WARN] [net.minecraft.server.level.ServerPlayerGameMode/]: Mismatch in destroy block pos: BlockPos{x=-1899, y=72, z=1763} BlockPos{x=-1899, y=71, z=1761}
[22Dec2024 01:14:28.230] [Server thread/WARN] [net.minecraft.server.level.ServerPlayerGameMode/]: Mismatch in destroy block pos: BlockPos{x=-1899, y=70, z=1764} BlockPos{x=-1899, y=70, z=1763}
[22Dec2024 01:14:28.279] [Server thread/WARN] [net.minecraft.server.level.ServerPlayerGameMode/]: Mismatch in destroy block pos: BlockPos{x=-1899, y=70, z=1764} BlockPos{x=-1899, y=70, z=1763}
[22Dec2024 01:14:28.328] [Server thread/WARN] [net.minecraft.server.level.ServerPlayerGameMode/]: Mismatch in destroy block pos: BlockPos{x=-1899, y=70, z=1764} BlockPos{x=-1899, y=70, z=1763}
[22Dec2024 01:14:28.378] [Server thread/WARN] [net.minecraft.server.level.ServerPlayerGameMode/]: Mismatch in destroy block pos: BlockPos{x=-1899, y=70, z=1765} BlockPos{x=-1899, y=70, z=1763}
[22Dec2024 01:14:28.432] [Server thread/WARN] [net.minecraft.server.level.ServerPlayerGameMode/]: Mismatch in destroy block pos: BlockPos{x=-1899, y=70, z=1765} BlockPos{x=-1899, y=70, z=1763}
[22Dec2024 01:14:28.479] [Server thread/WARN] [net.minecraft.server.level.ServerPlayerGameMode/]: Mismatch in destroy block pos: BlockPos{x=-1899, y=70, z=1765} BlockPos{x=-1899, y=70, z=1763}
[22Dec2024 01:14:28.527] [Server thread/WARN] [net.minecraft.server.level.ServerPlayerGameMode/]: Mismatch in destroy block pos: BlockPos{x=-1899, y=71, z=1765} BlockPos{x=-1899, y=70, z=1763}
[22Dec2024 01:14:28.578] [Server thread/WARN] [net.minecraft.server.level.ServerPlayerGameMode/]: Mismatch in destroy block pos: BlockPos{x=-1899, y=71, z=1765} BlockPos{x=-1899, y=70, z=1763}
[22Dec2024 01:14:28.627] [Server thread/WARN] [net.minecraft.server.level.ServerPlayerGameMode/]: Mismatch in destroy block pos: BlockPos{x=-1899, y=71, z=1765} BlockPos{x=-1899, y=70, z=1763}
[22Dec2024 01:14:29.028] [Server thread/WARN] [net.minecraft.server.level.ServerPlayerGameMode/]: Mismatch in destroy block pos: BlockPos{x=-1899, y=70, z=1766} BlockPos{x=-1899, y=70, z=1765}
[22Dec2024 01:14:29.078] [Server thread/WARN] [net.minecraft.server.level.ServerPlayerGameMode/]: Mismatch in destroy block pos: BlockPos{x=-1899, y=70, z=1766} BlockPos{x=-1899, y=70, z=1765}
[22Dec2024 01:14:29.128] [Server thread/WARN] [net.minecraft.server.level.ServerPlayerGameMode/]: Mismatch in destroy block pos: BlockPos{x=-1899, y=70, z=1767} BlockPos{x=-1899, y=70, z=1765}
[22Dec2024 01:14:29.177] [Server thread/WARN] [net.minecraft.server.level.ServerPlayerGameMode/]: Mismatch in destroy block pos: BlockPos{x=-1899, y=70, z=1767} BlockPos{x=-1899, y=70, z=1765}
[22Dec2024 01:14:29.230] [Server thread/WARN] [net.minecraft.server.level.ServerPlayerGameMode/]: Mismatch in destroy block pos: BlockPos{x=-1899, y=70, z=1767} BlockPos{x=-1899, y=70, z=1765}
[22Dec2024 01:14:29.281] [Server thread/WARN] [net.minecraft.server.level.ServerPlayerGameMode/]: Mismatch in destroy block pos: BlockPos{x=-1899, y=70, z=1768} BlockPos{x=-1899, y=70, z=1765}
[22Dec2024 01:14:29.328] [Server thread/WARN] [net.minecraft.server.level.ServerPlayerGameMode/]: Mismatch in destroy block pos: BlockPos{x=-1899, y=70, z=1768} BlockPos{x=-1899, y=70, z=1765}
[22Dec2024 01:14:29.378] [Server thread/WARN] [net.minecraft.server.level.ServerPlayerGameMode/]: Mismatch in destroy block pos: BlockPos{x=-1899, y=70, z=1768} BlockPos{x=-1899, y=70, z=1765}
[22Dec2024 01:14:29.428] [Server thread/WARN] [net.minecraft.server.level.ServerPlayerGameMode/]: Mismatch in destroy block pos: BlockPos{x=-1899, y=70, z=1768} BlockPos{x=-1899, y=70, z=1765}
[22Dec2024 01:14:29.477] [Server thread/WARN] [net.minecraft.server.level.ServerPlayerGameMode/]: Mismatch in destroy block pos: BlockPos{x=-1899, y=70, z=1769} BlockPos{x=-1899, y=70, z=1765}
[22Dec2024 01:14:29.526] [Server thread/WARN] [net.minecraft.server.level.ServerPlayerGameMode/]: Mismatch in destroy block pos: BlockPos{x=-1899, y=70, z=1769} BlockPos{x=-1899, y=70, z=1765}
[22Dec2024 01:14:29.582] [Server thread/WARN] [net.minecraft.server.level.ServerPlayerGameMode/]: Mismatch in destroy block pos: BlockPos{x=-1899, y=70, z=1769} BlockPos{x=-1899, y=70, z=1765}
[22Dec2024 01:14:29.627] [Server thread/WARN] [net.minecraft.server.level.ServerPlayerGameMode/]: Mismatch in destroy block pos: BlockPos{x=-1899, y=70, z=1770} BlockPos{x=-1899, y=70, z=1765}
[22Dec2024 01:14:29.676] [Server thread/WARN] [net.minecraft.server.level.ServerPlayerGameMode/]: Mismatch in destroy block pos: BlockPos{x=-1899, y=70, z=1770} BlockPos{x=-1899, y=70, z=1765}
[22Dec2024 01:14:29.726] [Server thread/WARN] [net.minecraft.server.level.ServerPlayerGameMode/]: Mismatch in destroy block pos: BlockPos{x=-1899, y=70, z=1770} BlockPos{x=-1899, y=70, z=1765}
[22Dec2024 01:14:29.776] [Server thread/WARN] [net.minecraft.server.level.ServerPlayerGameMode/]: Mismatch in destroy block pos: BlockPos{x=-1899, y=70, z=1771} BlockPos{x=-1899, y=70, z=1765}
[22Dec2024 01:14:29.829] [Server thread/WARN] [net.minecraft.server.level.ServerPlayerGameMode/]: Mismatch in destroy block pos: BlockPos{x=-1899, y=70, z=1771} BlockPos{x=-1899, y=70, z=1765}
[22Dec2024 01:14:29.878] [Server thread/WARN] [net.minecraft.server.level.ServerPlayerGameMode/]: Mismatch in destroy block pos: BlockPos{x=-1899, y=70, z=1771} BlockPos{x=-1899, y=70, z=1765}
[22Dec2024 01:14:30.825] [Server thread/WARN] [net.minecraft.server.level.ServerPlayerGameMode/]: Mismatch in destroy block pos: BlockPos{x=-1899, y=71, z=1767} BlockPos{x=-1899, y=70, z=1767}
[22Dec2024 01:14:30.876] [Server thread/WARN] [net.minecraft.server.level.ServerPlayerGameMode/]: Mismatch in destroy block pos: BlockPos{x=-1899, y=71, z=1767} BlockPos{x=-1899, y=70, z=1767}
[22Dec2024 01:14:30.928] [Server thread/WARN] [net.minecraft.server.level.ServerPlayerGameMode/]: Mismatch in destroy block pos: BlockPos{x=-1899, y=71, z=1767} BlockPos{x=-1899, y=70, z=1767}
[22Dec2024 01:14:30.978] [Server thread/WARN] [net.minecraft.server.level.ServerPlayerGameMode/]: Mismatch in destroy block pos: BlockPos{x=-1899, y=71, z=1768} BlockPos{x=-1899, y=70, z=1767}
[22Dec2024 01:14:31.026] [Server thread/WARN] [net.minecraft.server.level.ServerPlayerGameMode/]: Mismatch in destroy block pos: BlockPos{x=-1899, y=71, z=1768} BlockPos{x=-1899, y=70, z=1767}
[22Dec2024 01:14:31.077] [Server thread/WARN] [net.minecraft.server.level.ServerPlayerGameMode/]: Mismatch in destroy block pos: BlockPos{x=-1899, y=71, z=1768} BlockPos{x=-1899, y=70, z=1767}
[22Dec2024 01:14:31.125] [Server thread/WARN] [net.minecraft.server.level.ServerPlayerGameMode/]: Mismatch in destroy block pos: BlockPos{x=-1899, y=71, z=1768} BlockPos{x=-1899, y=70, z=1767}
[22Dec2024 01:14:31.177] [Server thread/WARN] [net.minecraft.server.level.ServerPlayerGameMode/]: Mismatch in destroy block pos: BlockPos{x=-1899, y=71, z=1769} BlockPos{x=-1899, y=70, z=1767}
[22Dec2024 01:14:31.227] [Server thread/WARN] [net.minecraft.server.level.ServerPlayerGameMode/]: Mismatch in destroy block pos: BlockPos{x=-1899, y=71, z=1769} BlockPos{x=-1899, y=70, z=1767}
[22Dec2024 01:14:31.631] [Server thread/WARN] [net.minecraft.server.level.ServerPlayerGameMode/]: Mismatch in destroy block pos: BlockPos{x=-1899, y=71, z=1766} BlockPos{x=-1899, y=71, z=1767}
[22Dec2024 01:14:31.676] [Server thread/WARN] [net.minecraft.server.level.ServerPlayerGameMode/]: Mismatch in destroy block pos: BlockPos{x=-1899, y=71, z=1766} BlockPos{x=-1899, y=71, z=1767}
[22Dec2024 01:14:31.727] [Server thread/WARN] [net.minecraft.server.level.ServerPlayerGameMode/]: Mismatch in destroy block pos: BlockPos{x=-1899, y=71, z=1766} BlockPos{x=-1899, y=71, z=1767}
[22Dec2024 01:14:31.877] [Server thread/WARN] [net.minecraft.server.level.ServerPlayerGameMode/]: Mismatch in destroy block pos: BlockPos{x=-1899, y=72, z=1766} BlockPos{x=-1899, y=71, z=1766}
[22Dec2024 01:14:31.926] [Server thread/WARN] [net.minecraft.server.level.ServerPlayerGameMode/]: Mismatch in destroy block pos: BlockPos{x=-1899, y=72, z=1766} BlockPos{x=-1899, y=71, z=1766}
[22Dec2024 01:14:31.978] [Server thread/WARN] [net.minecraft.server.level.ServerPlayerGameMode/]: Mismatch in destroy block pos: BlockPos{x=-1899, y=72, z=1766} BlockPos{x=-1899, y=71, z=1766}
[22Dec2024 01:14:32.030] [Server thread/WARN] [net.minecraft.server.level.ServerPlayerGameMode/]: Mismatch in destroy block pos: BlockPos{x=-1899, y=72, z=1765} BlockPos{x=-1899, y=71, z=1766}
[22Dec2024 01:14:32.079] [Server thread/WARN] [net.minecraft.server.level.ServerPlayerGameMode/]: Mismatch in destroy block pos: BlockPos{x=-1899, y=72, z=1765} BlockPos{x=-1899, y=71, z=1766}
[22Dec2024 01:14:32.128] [Server thread/WARN] [net.minecraft.server.level.ServerPlayerGameMode/]: Mismatch in destroy block pos: BlockPos{x=-1899, y=72, z=1765} BlockPos{x=-1899, y=71, z=1766}
[22Dec2024 01:14:32.178] [Server thread/WARN] [net.minecraft.server.level.ServerPlayerGameMode/]: Mismatch in destroy block pos: BlockPos{x=-1899, y=72, z=1764} BlockPos{x=-1899, y=71, z=1766}
[22Dec2024 01:14:32.231] [Server thread/WARN] [net.minecraft.server.level.ServerPlayerGameMode/]: Mismatch in destroy block pos: BlockPos{x=-1899, y=72, z=1764} BlockPos{x=-1899, y=71, z=1766}
[22Dec2024 01:14:32.277] [Server thread/WARN] [net.minecraft.server.level.ServerPlayerGameMode/]: Mismatch in destroy block pos: BlockPos{x=-1899, y=71, z=1764} BlockPos{x=-1899, y=71, z=1766}
[22Dec2024 01:14:32.327] [Server thread/WARN] [net.minecraft.server.level.ServerPlayerGameMode/]: Mismatch in destroy block pos: BlockPos{x=-1899, y=71, z=1764} BlockPos{x=-1899, y=71, z=1766}
[22Dec2024 01:14:32.378] [Server thread/WARN] [net.minecraft.server.level.ServerPlayerGameMode/]: Mismatch in destroy block pos: BlockPos{x=-1899, y=71, z=1764} BlockPos{x=-1899, y=71, z=1766}
[22Dec2024 01:14:37.477] [Server thread/WARN] [net.minecraft.server.level.ServerPlayerGameMode/]: Mismatch in destroy block pos: BlockPos{x=-1903, y=73, z=1743} BlockPos{x=-1903, y=74, z=1742}
[22Dec2024 01:14:37.528] [Server thread/WARN] [net.minecraft.server.level.ServerPlayerGameMode/]: Mismatch in destroy block pos: BlockPos{x=-1903, y=73, z=1743} BlockPos{x=-1903, y=74, z=1742}
[22Dec2024 01:14:37.584] [Server thread/WARN] [net.minecraft.server.level.ServerPlayerGameMode/]: Mismatch in destroy block pos: BlockPos{x=-1903, y=73, z=1743} BlockPos{x=-1903, y=74, z=1742}
[22Dec2024 01:14:37.633] [Server thread/WARN] [net.minecraft.server.level.ServerPlayerGameMode/]: Mismatch in destroy block pos: BlockPos{x=-1903, y=73, z=1744} BlockPos{x=-1903, y=74, z=1742}
[22Dec2024 01:14:37.681] [Server thread/WARN] [net.minecraft.server.level.ServerPlayerGameMode/]: Mismatch in destroy block pos: BlockPos{x=-1903, y=73, z=1744} BlockPos{x=-1903, y=74, z=1742}
[22Dec2024 01:14:37.729] [Server thread/WARN] [net.minecraft.server.level.ServerPlayerGameMode/]: Mismatch in destroy block pos: BlockPos{x=-1903, y=73, z=1744} BlockPos{x=-1903, y=74, z=1742}
[22Dec2024 01:14:37.929] [Server thread/WARN] [net.minecraft.server.level.ServerPlayerGameMode/]: Mismatch in destroy block pos: BlockPos{x=-1903, y=73, z=1742} BlockPos{x=-1903, y=73, z=1743}
[22Dec2024 01:14:37.979] [Server thread/WARN] [net.minecraft.server.level.ServerPlayerGameMode/]: Mismatch in destroy block pos: BlockPos{x=-1903, y=73, z=1742} BlockPos{x=-1903, y=73, z=1743}
[22Dec2024 01:14:38.029] [Server thread/WARN] [net.minecraft.server.level.ServerPlayerGameMode/]: Mismatch in destroy block pos: BlockPos{x=-1903, y=73, z=1742} BlockPos{x=-1903, y=73, z=1743}
[22Dec2024 01:14:38.378] [Server thread/WARN] [net.minecraft.server.level.ServerPlayerGameMode/]: Mismatch in destroy block pos: BlockPos{x=-1903, y=72, z=1742} BlockPos{x=-1903, y=73, z=1742}
[22Dec2024 01:14:38.428] [Server thread/WARN] [net.minecraft.server.level.ServerPlayerGameMode/]: Mismatch in destroy block pos: BlockPos{x=-1903, y=72, z=1742} BlockPos{x=-1903, y=73, z=1742}
[22Dec2024 01:14:38.478] [Server thread/WARN] [net.minecraft.server.level.ServerPlayerGameMode/]: Mismatch in destroy block pos: BlockPos{x=-1903, y=72, z=1742} BlockPos{x=-1903, y=73, z=1742}
[22Dec2024 01:14:38.529] [Server thread/WARN] [net.minecraft.server.level.ServerPlayerGameMode/]: Mismatch in destroy block pos: BlockPos{x=-1903, y=72, z=1742} BlockPos{x=-1903, y=73, z=1742}
[22Dec2024 01:14:38.583] [Server thread/WARN] [net.minecraft.server.level.ServerPlayerGameMode/]: Mismatch in destroy block pos: BlockPos{x=-1903, y=72, z=1743} BlockPos{x=-1903, y=73, z=1742}
[22Dec2024 01:14:38.630] [Server thread/WARN] [net.minecraft.server.level.ServerPlayerGameMode/]: Mismatch in destroy block pos: BlockPos{x=-1903, y=72, z=1743} BlockPos{x=-1903, y=73, z=1742}
[22Dec2024 01:14:38.681] [Server thread/WARN] [net.minecraft.server.level.ServerPlayerGameMode/]: Mismatch in destroy block pos: BlockPos{x=-1903, y=71, z=1743} BlockPos{x=-1903, y=73, z=1742}
[22Dec2024 01:14:38.727] [Server thread/WARN] [net.minecraft.server.level.ServerPlayerGameMode/]: Mismatch in destroy block pos: BlockPos{x=-1903, y=71, z=1743} BlockPos{x=-1903, y=73, z=1742}
[22Dec2024 01:14:38.778] [Server thread/WARN] [net.minecraft.server.level.ServerPlayerGameMode/]: Mismatch in destroy block pos: BlockPos{x=-1903, y=71, z=1743} BlockPos{x=-1903, y=73, z=1742}
[22Dec2024 01:14:39.127] [Server thread/WARN] [net.minecraft.server.level.ServerPlayerGameMode/]: Mismatch in destroy block pos: BlockPos{x=-1903, y=71, z=1742} BlockPos{x=-1902, y=71, z=1742}
[22Dec2024 01:14:39.477] [Server thread/WARN] [net.minecraft.server.level.ServerPlayerGameMode/]: Mismatch in destroy block pos: BlockPos{x=-1903, y=70, z=1743} BlockPos{x=-1902, y=70, z=1743}
[22Dec2024 01:14:39.683] [Server thread/WARN] [net.minecraft.server.level.ServerPlayerGameMode/]: Mismatch in destroy block pos: BlockPos{x=-1903, y=70, z=1744} BlockPos{x=-1903, y=70, z=1743}
[22Dec2024 01:14:39.729] [Server thread/WARN] [net.minecraft.server.level.ServerPlayerGameMode/]: Mismatch in destroy block pos: BlockPos{x=-1903, y=70, z=1744} BlockPos{x=-1903, y=70, z=1743}
[22Dec2024 01:14:39.779] [Server thread/WARN] [net.minecraft.server.level.ServerPlayerGameMode/]: Mismatch in destroy block pos: BlockPos{x=-1903, y=70, z=1744} BlockPos{x=-1903, y=70, z=1743}
[22Dec2024 01:14:39.831] [Server thread/WARN] [net.minecraft.server.level.ServerPlayerGameMode/]: Mismatch in destroy block pos: BlockPos{x=-1903, y=70, z=1744} BlockPos{x=-1903, y=70, z=1743}
[22Dec2024 01:14:39.878] [Server thread/WARN] [net.minecraft.server.level.ServerPlayerGameMode/]: Mismatch in destroy block pos: BlockPos{x=-1903, y=69, z=1745} BlockPos{x=-1903, y=70, z=1743}
[22Dec2024 01:14:39.933] [Server thread/WARN] [net.minecraft.server.level.ServerPlayerGameMode/]: Mismatch in destroy block pos: BlockPos{x=-1903, y=69, z=1745} BlockPos{x=-1903, y=70, z=1743}
[22Dec2024 01:14:40.878] [Server thread/WARN] [net.minecraft.server.level.ServerPlayerGameMode/]: Mismatch in destroy block pos: BlockPos{x=-1903, y=71, z=1744} BlockPos{x=-1903, y=70, z=1744}
[22Dec2024 01:14:40.927] [Server thread/WARN] [net.minecraft.server.level.ServerPlayerGameMode/]: Mismatch in destroy block pos: BlockPos{x=-1903, y=71, z=1744} BlockPos{x=-1903, y=70, z=1744}
[22Dec2024 01:14:40.977] [Server thread/WARN] [net.minecraft.server.level.ServerPlayerGameMode/]: Mismatch in destroy block pos: BlockPos{x=-1903, y=71, z=1744} BlockPos{x=-1903, y=70, z=1744}
[22Dec2024 01:14:41.227] [Server thread/WARN] [net.minecraft.server.level.ServerPlayerGameMode/]: Mismatch in destroy block pos: BlockPos{x=-1903, y=72, z=1744} BlockPos{x=-1903, y=71, z=1744}
[22Dec2024 01:14:41.276] [Server thread/WARN] [net.minecraft.server.level.ServerPlayerGameMode/]: Mismatch in destroy block pos: BlockPos{x=-1903, y=72, z=1744} BlockPos{x=-1903, y=71, z=1744}
[22Dec2024 01:14:41.328] [Server thread/WARN] [net.minecraft.server.level.ServerPlayerGameMode/]: Mismatch in destroy block pos: BlockPos{x=-1903, y=72, z=1744} BlockPos{x=-1903, y=71, z=1744}
[22Dec2024 01:14:41.376] [Server thread/WARN] [net.minecraft.server.level.ServerPlayerGameMode/]: Mismatch in destroy block pos: BlockPos{x=-1903, y=72, z=1744} BlockPos{x=-1903, y=71, z=1744}
[22Dec2024 01:14:41.429] [Server thread/WARN] [net.minecraft.server.level.ServerPlayerGameMode/]: Mismatch in destroy block pos: BlockPos{x=-1903, y=72, z=1745} BlockPos{x=-1903, y=71, z=1744}
[22Dec2024 01:14:41.477] [Server thread/WARN] [net.minecraft.server.level.ServerPlayerGameMode/]: Mismatch in destroy block pos: BlockPos{x=-1903, y=72, z=1745} BlockPos{x=-1903, y=71, z=1744}
[22Dec2024 01:14:41.526] [Server thread/WARN] [net.minecraft.server.level.ServerPlayerGameMode/]: Mismatch in destroy block pos: BlockPos{x=-1903, y=72, z=1745} BlockPos{x=-1903, y=71, z=1744}
[22Dec2024 01:14:41.680] [Server thread/WARN] [net.minecraft.server.level.ServerPlayerGameMode/]: Mismatch in destroy block pos: BlockPos{x=-1903, y=71, z=1745} BlockPos{x=-1903, y=72, z=1745}
[22Dec2024 01:14:41.727] [Server thread/WARN] [net.minecraft.server.level.ServerPlayerGameMode/]: Mismatch in destroy block pos: BlockPos{x=-1903, y=71, z=1745} BlockPos{x=-1903, y=72, z=1745}
[22Dec2024 01:14:41.784] [Server thread/WARN] [net.minecraft.server.level.ServerPlayerGameMode/]: Mismatch in destroy block pos: BlockPos{x=-1903, y=71, z=1745} BlockPos{x=-1903, y=72, z=1745}
[22Dec2024 01:14:41.827] [Server thread/WARN] [net.minecraft.server.level.ServerPlayerGameMode/]: Mismatch in destroy block pos: BlockPos{x=-1903, y=70, z=1745} BlockPos{x=-1903, y=72, z=1745}
[22Dec2024 01:14:41.880] [Server thread/WARN] [net.minecraft.server.level.ServerPlayerGameMode/]: Mismatch in destroy block pos: BlockPos{x=-1903, y=70, z=1745} BlockPos{x=-1903, y=72, z=1745}
[22Dec2024 01:14:41.927] [Server thread/WARN] [net.minecraft.server.level.ServerPlayerGameMode/]: Mismatch in destroy block pos: BlockPos{x=-1903, y=70, z=1745} BlockPos{x=-1903, y=72, z=1745}
[22Dec2024 01:14:42.327] [Server thread/WARN] [net.minecraft.server.level.ServerPlayerGameMode/]: Mismatch in destroy block pos: BlockPos{x=-1903, y=73, z=1745} BlockPos{x=-1903, y=72, z=1745}
[22Dec2024 01:14:42.376] [Server thread/WARN] [net.minecraft.server.level.ServerPlayerGameMode/]: Mismatch in destroy block pos: BlockPos{x=-1903, y=73, z=1745} BlockPos{x=-1903, y=72, z=1745}
[22Dec2024 01:14:42.429] [Server thread/WARN] [net.minecraft.server.level.ServerPlayerGameMode/]: Mismatch in destroy block pos: BlockPos{x=-1903, y=73, z=1745} BlockPos{x=-1903, y=72, z=1745}
[22Dec2024 01:14:42.577] [Server thread/WARN] [net.minecraft.server.level.ServerPlayerGameMode/]: Mismatch in destroy block pos: BlockPos{x=-1903, y=73, z=1746} BlockPos{x=-1903, y=73, z=1745}
[22Dec2024 01:14:42.627] [Server thread/WARN] [net.minecraft.server.level.ServerPlayerGameMode/]: Mismatch in destroy block pos: BlockPos{x=-1903, y=73, z=1746} BlockPos{x=-1903, y=73, z=1745}
[22Dec2024 01:14:42.677] [Server thread/WARN] [net.minecraft.server.level.ServerPlayerGameMode/]: Mismatch in destroy block pos: BlockPos{x=-1903, y=72, z=1746} BlockPos{x=-1903, y=73, z=1745}
[22Dec2024 01:14:42.726] [Server thread/WARN] [net.minecraft.server.level.ServerPlayerGameMode/]: Mismatch in destroy block pos: BlockPos{x=-1903, y=72, z=1746} BlockPos{x=-1903, y=73, z=1745}
[22Dec2024 01:14:42.776] [Server thread/WARN] [net.minecraft.server.level.ServerPlayerGameMode/]: Mismatch in destroy block pos: BlockPos{x=-1903, y=72, z=1746} BlockPos{x=-1903, y=73, z=1745}
[22Dec2024 01:14:42.826] [Server thread/WARN] [net.minecraft.server.level.ServerPlayerGameMode/]: Mismatch in destroy block pos: BlockPos{x=-1903, y=73, z=1747} BlockPos{x=-1903, y=73, z=1745}
[22Dec2024 01:14:42.877] [Server thread/WARN] [net.minecraft.server.level.ServerPlayerGameMode/]: Mismatch in destroy block pos: BlockPos{x=-1903, y=73, z=1747} BlockPos{x=-1903, y=73, z=1745}
[22Dec2024 01:14:42.928] [Server thread/WARN] [net.minecraft.server.level.ServerPlayerGameMode/]: Mismatch in destroy block pos: BlockPos{x=-1903, y=73, z=1747} BlockPos{x=-1903, y=73, z=1745}
[22Dec2024 01:14:42.976] [Server thread/WARN] [net.minecraft.server.level.ServerPlayerGameMode/]: Mismatch in destroy block pos: BlockPos{x=-1903, y=73, z=1748} BlockPos{x=-1903, y=73, z=1745}
[22Dec2024 01:14:43.028] [Server thread/WARN] [net.minecraft.server.level.ServerPlayerGameMode/]: Mismatch in destroy block pos: BlockPos{x=-1903, y=73, z=1748} BlockPos{x=-1903, y=73, z=1745}
